emg smp,emg val,bioz smp,bioz val,mmg smp,mmg val
0,0,0,0,30199,-163.0
0,0,0,0,30200,-46.0
0,0,0,0,30201,-18.0
0,0,0,0,30202,-18.0
0,0,0,0,30203,-8.0
0,0,0,0,30204,-7.0
0,0,0,0,30205,1.0
0,0,0,0,30206,6.0
0,0,0,0,30207,2.0
0,0,0,0,30208,2.0
0,0,0,0,30209,-4.0
32232,-0.017643,0,0,0,0
32233,-0.019932,0,0,0,0
32234,-0.020838,0,0,0,0
32235,-0.019884,0,0,0,0
32236,-0.023127,0,0,0,0
32237,-0.021553,0,0,0,0
32238,-0.018597,0,0,0,0
32239,-0.021029,0,0,0,0
32240,-0.018263,0,0,0,0
32241,-0.017118,0,0,0,0
32242,-0.020456,0,0,0,0
32243,-0.018358,0,0,0,0
32244,-0.018072,0,0,0,0
32245,-0.016022,0,0,0,0
32246,-0.018311,0,0,0,0
32247,-0.020885,0,0,0,0
0,0,0,0,30210,-142.0
0,0,0,0,30211,-867.0
0,0,0,0,30212,-815.0
0,0,0,0,30213,-831.0
0,0,0,0,30214,-570.0
0,0,0,0,30215,-617.0
0,0,0,0,30216,-604.0
0,0,0,0,30217,-596.0
0,0,0,0,30218,-496.0
0,0,0,0,30219,-447.0
0,0,0,0,30220,-353.0
0,0,0,0,30221,-381.0
0,0,0,0,30222,-528.0
0,0,0,0,30223,-501.0
0,0,0,0,30224,-72.0
32248,-0.017548,0,0,0,0
32249,-0.019693,0,0,0,0
32250,-0.015497,0,0,0,0
32251,-0.017309,0,0,0,0
32252,-0.02017,0,0,0,0
32253,-0.014973,0,0,0,0
32254,-0.017548,0,0,0,0
32255,-0.014353,0,0,0,0
32256,-0.017071,0,0,0,0
32257,-0.020266,0,0,0,0
32258,-0.013399,0,0,0,0
32259,-0.015545,0,0,0,0
32260,-0.017929,0,0,0,0
32261,-0.017118,0,0,0,0
32262,-0.017786,0,0,0,0
32263,-0.015354,0,0,0,0
0,0,0,0,30225,-344.0
0,0,0,0,30226,-382.0
0,0,0,0,30227,-502.0
0,0,0,0,30228,-374.0
0,0,0,0,30229,-399.0
0,0,0,0,30230,-385.0
0,0,0,0,30231,-281.0
0,0,0,0,30232,-268.0
0,0,0,0,30233,-249.0
0,0,0,0,30234,-163.0
0,0,0,0,30235,-143.0
0,0,0,0,30236,-214.0
0,0,0,0,30237,-191.0
0,0,0,0,30238,-175.0
0,0,0,0,30239,-54.0
32264,-0.018787,0,0,0,0
32265,-0.016689,0,0,0,0
32266,-0.020409,0,0,0,0
32267,-0.018549,0,0,0,0
32268,-0.015116,0,0,0,0
32269,-0.019741,0,0,0,0
32270,-0.01893,0,0,0,0
32271,-0.015879,0,0,0,0
0,0,0,0,30240,198.0
0,0,0,0,30241,707.0
0,0,0,0,30242,884.0
0,0,0,0,30243,833.0
0,0,0,0,30244,768.0
0,0,0,0,30245,753.0
0,0,0,0,30246,377.0
0,0,0,0,30247,428.0
0,0,0,0,30248,250.0
0,0,0,0,30249,300.0
0,0,0,0,30250,284.0
0,0,0,0,30251,218.0
0,0,0,0,30252,361.0
0,0,0,0,30253,283.0
0,0,0,0,30254,48.0
32272,-0.019741,0,0,0,0
32273,-0.019312,0,0,0,0
32274,-0.017548,0,0,0,0
32275,-0.018072,0,0,0,0
32276,-0.019598,0,0,0,0
32277,-0.01893,0,0,0,0
32278,-0.015926,0,0,0,0
32279,-0.01688,0,0,0,0
32280,-0.016165,0,0,0,0
32281,-0.019455,0,0,0,0
32282,-0.021553,0,0,0,0
32283,-0.01688,0,0,0,0
32284,-0.015306,0,0,0,0
32285,-0.018167,0,0,0,0
32286,-0.014877,0,0,0,0
32287,-0.017309,0,0,0,0
0,0,0,0,30255,131.0
0,0,0,0,30256,-114.0
0,0,0,0,30257,-171.0
0,0,0,0,30258,-191.0
0,0,0,0,30259,-210.0
0,0,0,0,30260,-228.0
0,0,0,0,30261,-109.0
0,0,0,0,30262,-104.0
0,0,0,0,30263,-102.0
0,0,0,0,30264,45.0
0,0,0,0,30265,568.0
0,0,0,0,30266,10.0
0,0,0,0,30267,-194.0
0,0,0,0,30268,-78.0
0,0,0,0,30269,-96.0
32288,-0.021076,0,0,0,0
32289,-0.017118,0,0,0,0
32290,-0.02141,0,0,0,0
32291,-0.019169,0,0,0,0
32292,-0.018644,0,0,0,0
32293,-0.017405,0,0,0,0
32294,-0.018454,0,0,0,0
32295,-0.020838,0,0,0,0
32296,-0.018978,0,0,0,0
32297,-0.022316,0,0,0,0
32298,-0.014591,0,0,0,0
32299,-0.015926,0,0,0,0
32300,-0.017452,0,0,0,0
32301,-0.015306,0,0,0,0
32302,-0.018263,0,0,0,0
32303,-0.01564,0,0,0,0
0,0,0,0,30270,-257.0
0,0,0,0,30271,-660.0
0,0,0,0,30272,-291.0
0,0,0,0,30273,-380.0
0,0,0,0,30274,-288.0
0,0,0,0,30275,-345.0
0,0,0,0,30276,-245.0
0,0,0,0,30277,-252.0
0,0,0,0,30278,-222.0
0,0,0,0,30279,-29.0
0,0,0,0,30280,-264.0
0,0,0,0,30281,-70.0
0,0,0,0,30282,-260.0
0,0,0,0,30283,-85.0
0,0,0,0,30284,50.0
32304,-0.016975,0,0,0,0
32305,-0.015497,0,0,0,0
32306,-0.016117,0,0,0,0
32307,-0.020599,0,0,0,0
32308,-0.017452,0,0,0,0
32309,-0.015116,0,0,0,0
32310,-0.017405,0,0,0,0
32311,-0.017309,0,0,0,0
32312,-0.020647,0,0,0,0
32313,-0.020695,0,0,0,0
32314,-0.017262,0,0,0,0
32315,-0.020742,0,0,0,0
32316,-0.018692,0,0,0,0
32317,-0.018597,0,0,0,0
32318,-0.019217,0,0,0,0
32319,-0.015974,0,0,0,0
0,0,0,0,30285,123.0
0,0,0,0,30286,-504.0
0,0,0,0,30287,-426.0
0,0,0,0,30288,-383.0
0,0,0,0,30289,-227.0
0,0,0,0,30290,-364.0
0,0,0,0,30291,-361.0
0,0,0,0,30292,-354.0
0,0,0,0,30293,-352.0
0,0,0,0,30294,-350.0
0,0,0,0,30295,-349.0
0,0,0,0,30296,-338.0
0,0,0,0,30297,-329.0
0,0,0,0,30298,-313.0
0,0,0,0,30299,-246.0
32320,-0.019026,0,0,0,0
32321,-0.014925,0,0,0,0
32322,-0.016451,0,0,0,0
32323,-0.01955,0,0,0,0
32324,-0.015688,0,0,0,0
32325,-0.021029,0,0,0,0
32326,-0.019026,0,0,0,0
32327,-0.016403,0,0,0,0
32328,-0.019455,0,0,0,0
32329,-0.017548,0,0,0,0
32330,-0.017262,0,0,0,0
32331,-0.01483,0,0,0,0
32332,-0.015116,0,0,0,0
32333,-0.018215,0,0,0,0
32334,-0.01545,0,0,0,0
32335,-0.015306,0,0,0,0
0,0,0,0,30300,192.0
0,0,0,0,30301,247.0
0,0,0,0,30302,211.0
0,0,0,0,30303,149.0
0,0,0,0,30304,93.0
0,0,0,0,30305,45.0
0,0,0,0,30306,11.0
0,0,0,0,30307,0.0
0,0,0,0,30308,130.0
0,0,0,0,30309,141.0
0,0,0,0,30310,-77.0
0,0,0,0,30311,-93.0
0,0,0,0,30312,57.0
0,0,0,0,30313,80.0
0,0,0,0,30314,227.0
32336,-0.018692,0,0,0,0
32337,-0.022125,0,0,0,0
32338,-0.017977,0,0,0,0
32339,-0.013828,0,0,0,0
32340,-0.01874,0,0,0,0
32341,-0.018167,0,0,0,0
32342,-0.015497,0,0,0,0
32343,-0.017405,0,0,0,0
32344,-0.017881,0,0,0,0
32345,-0.016737,0,0,0,0
32346,-0.01893,0,0,0,0
32347,-0.018072,0,0,0,0
32348,-0.014019,0,0,0,0
32349,-0.015354,0,0,0,0
32350,-0.017405,0,0,0,0
32351,-0.018883,0,0,0,0
0,0,0,0,30315,185.0
0,0,0,0,30316,214.0
0,0,0,0,30317,180.0
0,0,0,0,30318,215.0
0,0,0,0,30319,155.0
0,0,0,0,30320,29.0
0,0,0,0,30321,238.0
0,0,0,0,30322,133.0
0,0,0,0,30323,149.0
0,0,0,0,30324,64.0
0,0,0,0,30325,193.0
0,0,0,0,30326,221.0
0,0,0,0,30327,201.0
0,0,0,0,30328,180.0
0,0,0,0,30329,164.0
32352,-0.019217,0,0,0,0
32353,-0.021267,0,0,0,0
32354,-0.01955,0,0,0,0
32355,-0.014591,0,0,0,0
32356,-0.019217,0,0,0,0
32357,-0.017357,0,0,0,0
32358,-0.01688,0,0,0,0
32359,-0.017786,0,0,0,0
32360,-0.014544,0,0,0,0
32361,-0.019884,0,0,0,0
32362,-0.020218,0,0,0,0
32363,-0.019598,0,0,0,0
32364,-0.016975,0,0,0,0
32365,-0.01688,0,0,0,0
32366,-0.018501,0,0,0,0
32367,-0.015926,0,0,0,0
0,0,0,0,30330,-26.0
0,0,0,0,30331,-849.0
0,0,0,0,30332,-1040.0
0,0,0,0,30333,-696.0
0,0,0,0,30334,-460.0
0,0,0,0,30335,-261.0
0,0,0,0,30336,-710.0
0,0,0,0,30337,-340.0
0,0,0,0,30338,-134.0
0,0,0,0,30339,-351.0
0,0,0,0,30340,-325.0
0,0,0,0,30341,-554.0
0,0,0,0,30342,-222.0
0,0,0,0,30343,-68.0
0,0,0,0,30344,95.0
32368,-0.019169,0,0,0,0
32369,-0.016117,0,0,0,0
32370,-0.015068,0,0,0,0
32371,-0.019741,0,0,0,0
32372,-0.019121,0,0,0,0
32373,-0.018978,0,0,0,0
32374,-0.017023,0,0,0,0
32375,-0.018692,0,0,0,0
32376,-0.018787,0,0,0,0
32377,-0.018835,0,0,0,0
32378,-0.023317,0,0,0,0
32379,-0.017595,0,0,0,0
32380,-0.016356,0,0,0,0
32381,-0.019789,0,0,0,0
32382,-0.019455,0,0,0,0
32383,-0.01955,0,0,0,0
0,0,0,0,30345,46.0
0,0,0,0,30346,943.0
0,0,0,0,30347,917.0
0,0,0,0,30348,584.0
0,0,0,0,30349,727.0
0,0,0,0,30350,500.0
0,0,0,0,30351,403.0
0,0,0,0,30352,487.0
0,0,0,0,30353,245.0
0,0,0,0,30354,302.0
0,0,0,0,30355,92.0
0,0,0,0,30356,-44.0
0,0,0,0,30357,173.0
0,0,0,0,30358,48.0
0,0,0,0,30359,489.0
32384,-0.017691,0,0,0,0
32385,-0.017309,0,0,0,0
32386,-0.01874,0,0,0,0
32387,-0.018215,0,0,0,0
32388,-0.019646,0,0,0,0
32389,-0.021219,0,0,0,0
32390,-0.016785,0,0,0,0
32391,-0.016928,0,0,0,0
32392,-0.021601,0,0,0,0
32393,-0.020409,0,0,0,0
32394,-0.01874,0,0,0,0
32395,-0.01936,0,0,0,0
32396,-0.016069,0,0,0,0
32397,-0.017452,0,0,0,0
32398,-0.017977,0,0,0,0
32399,-0.020123,0,0,0,0
32400,-0.023794,0,0,0,0
32401,-0.018311,0,0,0,0
32402,-0.017738,0,0,0,0
32403,-0.017118,0,0,0,0
32404,-0.017548,0,0,0,0
32405,-0.017738,0,0,0,0
32406,-0.016165,0,0,0,0
32407,-0.019836,0,0,0,0
32408,-0.016594,0,0,0,0
32409,-0.014973,0,0,0,0
32410,-0.021076,0,0,0,0
32411,-0.017643,0,0,0,0
32412,-0.014973,0,0,0,0
32413,-0.017071,0,0,0,0
32414,-0.015736,0,0,0,0
32415,-0.016785,0,0,0,0
0,0,0,0,30360,290.0
0,0,0,0,30361,987.0
0,0,0,0,30362,1053.0
0,0,0,0,30363,945.0
0,0,0,0,30364,699.0
0,0,0,0,30365,714.0
0,0,0,0,30366,654.0
0,0,0,0,30367,706.0
0,0,0,0,30368,492.0
0,0,0,0,30369,583.0
0,0,0,0,30370,442.0
0,0,0,0,30371,429.0
0,0,0,0,30372,462.0
0,0,0,0,30373,268.0
0,0,0,0,30374,271.0
32416,-0.017357,0,0,0,0
32417,-0.020218,0,0,0,0
32418,-0.0175,0,0,0,0
32419,-0.017071,0,0,0,0
32420,-0.01874,0,0,0,0
32421,-0.018597,0,0,0,0
32422,-0.018167,0,0,0,0
32423,-0.017738,0,0,0,0
0,0,0,0,30375,-29.0
0,0,0,0,30376,1558.0
0,0,0,0,30377,1621.0
0,0,0,0,30378,1392.0
0,0,0,0,30379,1166.0
0,0,0,0,30380,837.0
0,0,0,0,30381,869.0
0,0,0,0,30382,737.0
0,0,0,0,30383,511.0
0,0,0,0,30384,665.0
0,0,0,0,30385,585.0
0,0,0,0,30386,506.0
0,0,0,0,30387,329.0
0,0,0,0,30388,400.0
0,0,0,0,30389,-52.0
32424,-0.019169,0,0,0,0
32425,-0.01955,0,0,0,0
32426,-0.017023,0,0,0,0
32427,-0.018787,0,0,0,0
32428,-0.020838,0,0,0,0
32429,-0.014639,0,0,0,0
32430,-0.018597,0,0,0,0
32431,-0.019693,0,0,0,0
32432,-0.015116,0,0,0,0
32433,-0.015306,0,0,0,0
32434,-0.015688,0,0,0,0
32435,-0.022936,0,0,0,0
32436,-0.020409,0,0,0,0
32437,-0.019026,0,0,0,0
32438,-0.021076,0,0,0,0
32439,-0.022411,0,0,0,0
0,0,0,0,30390,129.0
0,0,0,0,30391,912.0
0,0,0,0,30392,965.0
0,0,0,0,30393,725.0
0,0,0,0,30394,696.0
0,0,0,0,30395,555.0
0,0,0,0,30396,514.0
0,0,0,0,30397,507.0
0,0,0,0,30398,441.0
0,0,0,0,30399,176.0
0,0,0,0,30400,286.0
0,0,0,0,30401,249.0
0,0,0,0,30402,250.0
0,0,0,0,30403,284.0
0,0,0,0,30404,169.0
32440,-0.021648,0,0,0,0
32441,-0.016022,0,0,0,0
32442,-0.017738,0,0,0,0
32443,-0.017881,0,0,0,0
32444,-0.019836,0,0,0,0
32445,-0.020361,0,0,0,0
32446,-0.016975,0,0,0,0
32447,-0.015497,0,0,0,0
32448,-0.016785,0,0,0,0
32449,-0.014257,0,0,0,0
32450,-0.008392,0,0,0,0
32451,-0.017071,0,0,0,0
32452,-0.022602,0,0,0,0
32453,-0.015831,0,0,0,0
32454,-0.01626,0,0,0,0
32455,-0.017357,0,0,0,0
32456,-0.019407,0,0,0,0
32457,-0.018358,0,0,0,0
32458,-0.016737,0,0,0,0
32459,-0.021744,0,0,0,0
32460,-0.017691,0,0,0,0
32461,-0.017548,0,0,0,0
32462,-0.017357,0,0,0,0
32463,-0.016975,0,0,0,0
32464,-0.019312,0,0,0,0
32465,-0.016069,0,0,0,0
32466,-0.020456,0,0,0,0
32467,-0.019407,0,0,0,0
32468,-0.015259,0,0,0,0
32469,-0.020409,0,0,0,0
32470,-0.017786,0,0,0,0
32471,-0.016928,0,0,0,0
0,0,0,0,30405,52.0
0,0,0,0,30406,379.0
0,0,0,0,30407,416.0
0,0,0,0,30408,175.0
0,0,0,0,30409,224.0
0,0,0,0,30410,-22.0
0,0,0,0,30411,258.0
0,0,0,0,30412,156.0
0,0,0,0,30413,-79.0
0,0,0,0,30414,-229.0
0,0,0,0,30415,-223.0
0,0,0,0,30416,-193.0
0,0,0,0,30417,294.0
0,0,0,0,30418,-24.0
0,0,0,0,30419,-87.0
32472,-0.01893,0,0,0,0
32473,-0.015354,0,0,0,0
32474,-0.019312,0,0,0,0
32475,-0.015116,0,0,0,0
32476,-0.015116,0,0,0,0
32477,-0.020075,0,0,0,0
32478,-0.015974,0,0,0,0
32479,-0.016928,0,0,0,0
32480,-0.016356,0,0,0,0
32481,-0.019121,0,0,0,0
32482,-0.016356,0,0,0,0
32483,-0.016117,0,0,0,0
32484,-0.019884,0,0,0,0
32485,-0.01545,0,0,0,0
32486,-0.015163,0,0,0,0
32487,-0.021267,0,0,0,0
0,0,0,0,30420,74.0
0,0,0,0,30421,-169.0
0,0,0,0,30422,-116.0
0,0,0,0,30423,66.0
0,0,0,0,30424,122.0
0,0,0,0,30425,-30.0
0,0,0,0,30426,-209.0
0,0,0,0,30427,-112.0
0,0,0,0,30428,-36.0
0,0,0,0,30429,112.0
0,0,0,0,30430,11.0
0,0,0,0,30431,-115.0
0,0,0,0,30432,33.0
0,0,0,0,30433,146.0
0,0,0,0,30434,36.0
32488,-0.023222,0,0,0,0
32489,-0.017071,0,0,0,0
32490,-0.01545,0,0,0,0
32491,-0.017643,0,0,0,0
32492,-0.020933,0,0,0,0
32493,-0.021029,0,0,0,0
32494,-0.018358,0,0,0,0
32495,-0.016737,0,0,0,0
0,0,0,0,30435,-206.0
0,0,0,0,30436,-603.0
0,0,0,0,30437,-455.0
0,0,0,0,30438,-508.0
0,0,0,0,30439,-458.0
0,0,0,0,30440,-459.0
0,0,0,0,30441,-293.0
0,0,0,0,30442,-82.0
0,0,0,0,30443,-100.0
0,0,0,0,30444,-294.0
0,0,0,0,30445,-79.0
0,0,0,0,30446,-252.0
0,0,0,0,30447,-284.0
0,0,0,0,30448,-264.0
0,0,0,0,30449,-67.0
32496,-0.018311,0,0,0,0
32497,-0.018215,0,0,0,0
32498,-0.013685,0,0,0,0
32499,-0.015736,0,0,0,0
32500,-0.020552,0,0,0,0
32501,-0.016832,0,0,0,0
32502,-0.015688,0,0,0,0
32503,-0.018501,0,0,0,0
32504,-0.019121,0,0,0,0
32505,-0.019169,0,0,0,0
32506,-0.017929,0,0,0,0
32507,-0.015831,0,0,0,0
32508,-0.017262,0,0,0,0
32509,-0.020456,0,0,0,0
32510,-0.019741,0,0,0,0
32511,-0.018167,0,0,0,0
0,0,0,0,30450,97.0
0,0,0,0,30451,-323.0
0,0,0,0,30452,-480.0
0,0,0,0,30453,-296.0
0,0,0,0,30454,-480.0
0,0,0,0,30455,-486.0
0,0,0,0,30456,-438.0
0,0,0,0,30457,-530.0
0,0,0,0,30458,-8.0
0,0,0,0,30459,-291.0
0,0,0,0,30460,-440.0
0,0,0,0,30461,-62.0
0,0,0,0,30462,-239.0
0,0,0,0,30463,-268.0
0,0,0,0,30464,-550.0
32512,-0.016975,0,0,0,0
32513,-0.01545,0,0,0,0
32514,-0.014782,0,0,0,0
32515,-0.020504,0,0,0,0
32516,-0.021362,0,0,0,0
32517,-0.017118,0,0,0,0
32518,-0.017023,0,0,0,0
32519,-0.017977,0,0,0,0
32520,-0.017881,0,0,0,0
32521,-0.016785,0,0,0,0
32522,-0.015926,0,0,0,0
32523,-0.015879,0,0,0,0
32524,-0.020695,0,0,0,0
32525,-0.016642,0,0,0,0
32526,-0.015593,0,0,0,0
32527,-0.019932,0,0,0,0
0,0,0,0,30465,-323.0
0,0,0,0,30466,-1297.0
0,0,0,0,30467,-1317.0
0,0,0,0,30468,-1103.0
0,0,0,0,30469,-800.0
0,0,0,0,30470,-763.0
0,0,0,0,30471,-653.0
0,0,0,0,30472,-529.0
0,0,0,0,30473,-428.0
0,0,0,0,30474,-369.0
0,0,0,0,30475,-381.0
0,0,0,0,30476,-181.0
0,0,0,0,30477,-202.0
0,0,0,0,30478,-340.0
0,0,0,0,30479,-133.0
32528,-0.017118,0,0,0,0
32529,-0.020885,0,0,0,0
32530,-0.019407,0,0,0,0
32531,-0.020599,0,0,0,0
32532,-0.022268,0,0,0,0
32533,-0.012636,0,0,0,0
32534,-0.017452,0,0,0,0
32535,-0.018263,0,0,0,0
32536,-0.014353,0,0,0,0
32537,-0.018406,0,0,0,0
32538,-0.016069,0,0,0,0
32539,-0.016117,0,0,0,0
32540,-0.016212,0,0,0,0
32541,-0.0175,0,0,0,0
32542,-0.017548,0,0,0,0
32543,-0.016594,0,0,0,0
0,0,0,0,30480,106.0
0,0,0,0,30481,43.0
0,0,0,0,30482,44.0
0,0,0,0,30483,-47.0
0,0,0,0,30484,24.0
0,0,0,0,30485,118.0
0,0,0,0,30486,177.0
0,0,0,0,30487,64.0
0,0,0,0,30488,193.0
0,0,0,0,30489,223.0
0,0,0,0,30490,227.0
0,0,0,0,30491,229.0
0,0,0,0,30492,213.0
0,0,0,0,30493,-34.0
0,0,0,0,30494,116.0
32544,-0.017595,0,0,0,0
32545,-0.017738,0,0,0,0
32546,-0.021505,0,0,0,0
32547,-0.021029,0,0,0,0
32548,-0.017452,0,0,0,0
32549,-0.015163,0,0,0,0
32550,-0.017548,0,0,0,0
32551,-0.019693,0,0,0,0
32552,-0.017405,0,0,0,0
32553,-0.018263,0,0,0,0
32554,-0.016499,0,0,0,0
32555,-0.016499,0,0,0,0
32556,-0.018215,0,0,0,0
32557,-0.01545,0,0,0,0
32558,-0.016308,0,0,0,0
32559,-0.019312,0,0,0,0
0,0,0,0,30495,181.0
0,0,0,0,30496,-232.0
0,0,0,0,30497,-645.0
0,0,0,0,30498,-473.0
0,0,0,0,30499,-226.0
0,0,0,0,30500,-427.0
0,0,0,0,30501,-321.0
0,0,0,0,30502,-44.0
0,0,0,0,30503,-127.0
0,0,0,0,30504,-283.0
0,0,0,0,30505,-176.0
0,0,0,0,30506,-533.0
0,0,0,0,30507,-428.0
0,0,0,0,30508,-109.0
0,0,0,0,30509,-135.0
32560,-0.016975,0,0,0,0
32561,-0.016737,0,0,0,0
32562,-0.019169,0,0,0,0
32563,-0.015974,0,0,0,0
32564,-0.013876,0,0,0,0
32565,-0.017166,0,0,0,0
32566,-0.018644,0,0,0,0
32567,-0.016356,0,0,0,0
0,0,0,0,30510,100.0
0,0,0,0,30511,60.0
0,0,0,0,30512,33.0
0,0,0,0,30513,45.0
0,0,0,0,30514,50.0
0,0,0,0,30515,56.0
0,0,0,0,30516,62.0
0,0,0,0,30517,63.0
0,0,0,0,30518,66.0
0,0,0,0,30519,67.0
0,0,0,0,30520,66.0
0,0,0,0,30521,61.0
0,0,0,0,30522,64.0
0,0,0,0,30523,29.0
0,0,0,0,30524,-49.0
32568,-0.017643,0,0,0,0
32569,-0.015783,0,0,0,0
32570,-0.017214,0,0,0,0
32571,-0.01421,0,0,0,0
32572,-0.014019,0,0,0,0
32573,-0.020409,0,0,0,0
32574,-0.019121,0,0,0,0
32575,-0.018454,0,0,0,0
32576,-0.018406,0,0,0,0
32577,-0.015783,0,0,0,0
32578,-0.016069,0,0,0,0
32579,-0.018263,0,0,0,0
32580,-0.018024,0,0,0,0
32581,-0.019646,0,0,0,0
32582,-0.022125,0,0,0,0
32583,-0.017405,0,0,0,0
32584,-0.018024,0,0,0,0
32585,-0.02265,0,0,0,0
32586,-0.017691,0,0,0,0
32587,-0.016069,0,0,0,0
32588,-0.018215,0,0,0,0
32589,-0.017738,0,0,0,0
32590,-0.016022,0,0,0,0
32591,-0.01626,0,0,0,0
32592,-0.02203,0,0,0,0
32593,-0.022268,0,0,0,0
32594,-0.016689,0,0,0,0
32595,-0.018501,0,0,0,0
32596,-0.017881,0,0,0,0
32597,-0.015116,0,0,0,0
32598,-0.019073,0,0,0,0
32599,-0.017643,0,0,0,0
0,0,0,0,30525,306.0
0,0,0,0,30526,402.0
0,0,0,0,30527,368.0
0,0,0,0,30528,314.0
0,0,0,0,30529,266.0
0,0,0,0,30530,138.0
0,0,0,0,30531,146.0
0,0,0,0,30532,178.0
0,0,0,0,30533,19.0
0,0,0,0,30534,106.0
0,0,0,0,30535,-38.0
0,0,0,0,30536,101.0
0,0,0,0,30537,71.0
0,0,0,0,30538,-67.0
0,0,0,0,30539,61.0
32600,-0.020504,0,0,0,0
32601,-0.020027,0,0,0,0
32602,-0.014687,0,0,0,0
32603,-0.015497,0,0,0,0
32604,-0.017071,0,0,0,0
32605,-0.021553,0,0,0,0
32606,-0.018883,0,0,0,0
32607,-0.016356,0,0,0,0
32608,-0.017929,0,0,0,0
32609,-0.018167,0,0,0,0
32610,-0.019598,0,0,0,0
32611,-0.020456,0,0,0,0
32612,-0.017023,0,0,0,0
32613,-0.016308,0,0,0,0
32614,-0.018644,0,0,0,0
32615,-0.016308,0,0,0,0
0,0,0,0,30540,-190.0
0,0,0,0,30541,-1131.0
0,0,0,0,30542,-1353.0
0,0,0,0,30543,-1493.0
0,0,0,0,30544,-1363.0
0,0,0,0,30545,-1415.0
0,0,0,0,30546,-1420.0
0,0,0,0,30547,-1140.0
0,0,0,0,30548,-844.0
0,0,0,0,30549,-649.0
0,0,0,0,30550,-485.0
0,0,0,0,30551,-157.0
0,0,0,0,30552,214.0
0,0,0,0,30553,252.0
0,0,0,0,30554,365.0
32616,-0.018597,0,0,0,0
32617,-0.015926,0,0,0,0
32618,-0.019169,0,0,0,0
32619,-0.019932,0,0,0,0
32620,-0.013781,0,0,0,0
32621,-0.021887,0,0,0,0
32622,-0.018215,0,0,0,0
32623,-0.015831,0,0,0,0
32624,-0.017357,0,0,0,0
32625,-0.016737,0,0,0,0
32626,-0.019836,0,0,0,0
32627,-0.017786,0,0,0,0
32628,-0.021887,0,0,0,0
32629,-0.01936,0,0,0,0
32630,-0.01564,0,0,0,0
32631,-0.018072,0,0,0,0
0,0,0,0,30555,132.0
0,0,0,0,30556,-924.0
0,0,0,0,30557,-942.0
0,0,0,0,30558,-681.0
0,0,0,0,30559,-371.0
0,0,0,0,30560,-191.0
0,0,0,0,30561,104.0
0,0,0,0,30562,460.0
0,0,0,0,30563,740.0
0,0,0,0,30564,500.0
0,0,0,0,30565,538.0
0,0,0,0,30566,339.0
0,0,0,0,30567,356.0
0,0,0,0,30568,58.0
0,0,0,0,30569,-537.0
32632,-0.017595,0,0,0,0
32633,-0.017691,0,0,0,0
32634,-0.018263,0,0,0,0
32635,-0.018549,0,0,0,0
32636,-0.019789,0,0,0,0
32637,-0.019217,0,0,0,0
32638,-0.016451,0,0,0,0
32639,-0.018406,0,0,0,0
32640,-0.016212,0,0,0,0
32641,-0.018215,0,0,0,0
32642,-0.02079,0,0,0,0
32643,-0.016451,0,0,0,0
32644,-0.017595,0,0,0,0
32645,-0.01812,0,0,0,0
32646,-0.018311,0,0,0,0
32647,-0.017738,0,0,0,0
0,0,0,0,30570,-1092.0
0,0,0,0,30571,-1653.0
0,0,0,0,30572,-1331.0
0,0,0,0,30573,-1075.0
0,0,0,0,30574,-989.0
0,0,0,0,30575,-686.0
0,0,0,0,30576,-890.0
0,0,0,0,30577,-834.0
0,0,0,0,30578,-946.0
0,0,0,0,30579,-1144.0
0,0,0,0,30580,-488.0
0,0,0,0,30581,-283.0
0,0,0,0,30582,-129.0
0,0,0,0,30583,33.0
0,0,0,0,30584,14.0
32648,-0.017405,0,0,0,0
32649,-0.017071,0,0,0,0
32650,-0.01688,0,0,0,0
32651,-0.020361,0,0,0,0
32652,-0.018787,0,0,0,0
32653,-0.018406,0,0,0,0
32654,-0.019693,0,0,0,0
32655,-0.018024,0,0,0,0
32656,-0.020361,0,0,0,0
32657,-0.018597,0,0,0,0
32658,-0.015688,0,0,0,0
32659,-0.018549,0,0,0,0
32660,-0.016069,0,0,0,0
32661,-0.016117,0,0,0,0
32662,-0.019598,0,0,0,0
32663,-0.017691,0,0,0,0
0,0,0,0,30585,-219.0
0,0,0,0,30586,444.0
0,0,0,0,30587,695.0
0,0,0,0,30588,682.0
0,0,0,0,30589,658.0
0,0,0,0,30590,649.0
0,0,0,0,30591,641.0
0,0,0,0,30592,731.0
0,0,0,0,30593,919.0
0,0,0,0,30594,554.0
0,0,0,0,30595,533.0
0,0,0,0,30596,741.0
0,0,0,0,30597,710.0
0,0,0,0,30598,699.0
0,0,0,0,30599,616.0
32664,-0.018406,0,0,0,0
32665,-0.019693,0,0,0,0
32666,-0.018167,0,0,0,0
32667,-0.018072,0,0,0,0
32668,-0.019598,0,0,0,0
32669,-0.019026,0,0,0,0
32670,-0.018978,0,0,0,0
32671,-0.02141,0,0,0,0
32672,-0.017977,0,0,0,0
32673,-0.016022,0,0,0,0
32674,-0.020218,0,0,0,0
32675,-0.017023,0,0,0,0
32676,-0.016308,0,0,0,0
32677,-0.01955,0,0,0,0
32678,-0.019455,0,0,0,0
32679,-0.016594,0,0,0,0
0,0,0,0,30600,344.0
0,0,0,0,30601,299.0
0,0,0,0,30602,71.0
0,0,0,0,30603,-24.0
0,0,0,0,30604,48.0
0,0,0,0,30605,-94.0
0,0,0,0,30606,-15.0
